,customerId,churnPrediction
3924,7716-YTYHG,No
3925,9938-ZREHM,No
3926,7950-XWOVN,No
3927,4390-KYULV,No
3928,4647-MUZON,No
3929,9702-AIUJO,No
3930,8849-PRIQJ,No
3931,8851-RAGOV,No
3932,1304-NECVQ,Yes
3933,5396-IZEPB,No
3934,1729-VLAZJ,No
3935,8285-ABVLB,No
3936,0701-TJSEF,No
3937,5712-VBOXD,No
3938,6629-LADHQ,No
3939,8945-GRKHX,Yes
3940,1559-DTODC,No
3941,4797-MIWUM,No
3942,6959-UWKHF,Yes
3943,8720-RQSBJ,Yes
3944,4537-CIBHB,No
3945,3815-SLMEF,No
3946,5154-VEKBL,No
3947,4324-AHJKS,No
3948,4355-CVPVS,No
3949,4495-LHSSK,No
3950,5655-JSMZM,Yes
3951,5915-ANOEI,No
3952,9861-PDSZP,No
3953,4505-EXZHB,Yes
3954,7225-CBZPL,Yes
3955,6704-UTUKK,No
3956,4587-VVTOX,Yes
3957,2019-HDCZY,No
3958,4652-NNHNY,No
3959,8788-DOXSU,No
3960,7404-JLKQG,Yes
3961,7421-ZLUPA,No
3962,8972-HJWNV,Yes
3963,3274-NSDWE,No
3964,2632-IVXVF,No
3965,3692-JHONH,No
3966,8915-NNTRC,No
3967,5914-GXMDA,No
3968,7463-IFMQU,No
3969,2920-RNCEZ,Yes
3970,2541-YGPKE,No
3971,8515-OCTJS,No
3972,5382-TEMLV,No
3973,3441-CGZJH,No
3974,9592-ERDKV,No
3975,2860-RANUS,Yes
3976,5261-QSHQM,Yes
3977,4778-IZARL,No
3978,0432-CAJZV,Yes
3979,7008-LZVOZ,No
3980,8868-WOZGU,Yes
3981,1200-TUZHR,Yes
3982,9365-CSLBQ,No
3983,1334-FJSVR,Yes
3984,5884-FBCTL,No
3985,7130-CTCUS,No
3986,6242-FEGFD,No
3987,7625-XCQRH,Yes
3988,6194-HBGQN,No
3989,7634-WSWDB,No
3990,6986-IXNDM,Yes
3991,1731-TVIUK,Yes
3992,2987-BJXIK,No
3993,9769-TSBZE,No
3994,0406-BPDVR,No
3995,0618-XWMSS,No
3996,1395-WSWXR,No
3997,6023-GSSXW,No
3998,6752-APNJL,No
3999,5276-KQWHG,Yes
4000,0420-HLGXF,Yes
4001,7446-KQISO,No
4002,9823-EALYC,No
4003,0582-AVCLN,No
4004,5803-NQJZO,No
4005,2565-JSLRY,No
4006,2607-DHDAK,No
4007,1073-XXCZD,No
4008,0743-HRVFF,No
4009,4006-HKYHO,No
4010,3727-JEZTU,No
4011,8143-ETQTI,No
4012,6689-KXGBO,Yes
4013,9667-TKTVZ,No
4014,3657-COGMW,No
4015,8570-KLJYJ,No
4016,7754-IXRMC,Yes
4017,9473-CBZOP,No
4018,2969-WGHQO,No
4019,6615-NGGZJ,Yes
4020,4334-HOWRP,No
4021,4255-DDUOU,No
4022,5863-OOKCL,No
4023,1686-STUHN,No
4024,1329-VHWNP,No
4025,2984-MIIZL,Yes
4026,0266-GMEAO,No
4027,5590-YRFJT,No
4028,5574-NXZIU,No
4029,0019-GFNTW,No
4030,4256-ZWTZI,No
4031,8309-PPCED,No
4032,4098-NAUKP,No
4033,5196-WPYOW,No
4034,4608-LCIMN,No
4035,1485-YDHMM,No
4036,4054-CUMIA,No
4037,0603-TPMIB,No
4038,2525-GVKQU,No
4039,8161-QYMTT,Yes
4040,9581-GVBXT,No
4041,5862-BRIXZ,No
4042,5404-GGUKR,No
4043,3308-JSGML,No
4044,2126-GSEGL,No
4045,3677-TNKIO,No
4046,0440-QEXBZ,No
4047,2434-EEVDB,No
4048,6762-QVYJO,No
4049,6199-IWKGC,No
4050,2675-DHUTR,No
4051,8152-VETUR,No
4052,9667-EQRXU,No
4053,7446-YPODE,No
4054,9522-BNTHX,No
4055,4676-WLUHT,No
4056,3329-WDIOK,Yes
4057,7980-MHFLQ,No
4058,2873-ZLIWT,No
4059,3415-TAILE,No
4060,0757-WCUUZ,No
4061,1629-DQQVB,No
4062,1915-IOFGU,Yes
4063,3045-XETSH,Yes
4064,0374-AACSZ,Yes
4065,7239-HZZCX,No
4066,4872-VXRIL,No
4067,9140-CZQZZ,No
4068,3423-HHXAO,No
4069,9938-TKDGL,No
4070,0531-ZZJWQ,No
4071,6537-QLGEX,No
4072,2688-BHGOG,Yes
4073,7683-CBDKJ,No
4074,0946-CLJTI,No
4075,3160-TYXLT,No
4076,1325-USMEC,No
4077,0916-QOFDP,Yes
4078,0628-CNQRM,No
4079,5606-AMZBO,No
4080,6199-IPCAO,No
4081,7665-TOALD,Yes
4082,0112-QWPNC,No
4083,0324-BRPCJ,No
4084,2777-PHDEI,Yes
4085,5640-CAXOA,No
4086,2235-EZAIK,No
4087,3847-BAERP,No
4088,1196-AMORA,Yes
4089,4282-YMKNA,Yes
4090,1453-RZFON,No
4091,8263-OKETD,No
4092,0670-KDOMA,No
4093,2476-YGEFM,No
4094,8687-BAFGU,Yes
4095,0641-EVBOJ,No
4096,0829-XXPLX,No
4097,9974-JFBHQ,No
4098,5356-RHIPP,No
4099,6624-JDRDS,No
4100,0608-JDVEC,No
4101,9780-FKVVF,No
4102,1919-RTPQD,No
4103,5214-NLTIT,No
4104,3345-PBBFH,No
4105,5055-BRMNE,No
4106,9189-JWSHV,Yes
4107,2190-PHBHR,No
4108,2650-GYRYL,No
4109,0746-JTRFU,Yes
4110,5208-FVQKB,No
4111,7184-LRUUR,No
4112,6627-CFOSN,No
4113,3982-JGSFD,No
4114,1574-DYCWE,No
4115,7247-XOZPB,No
4116,2466-FCCPT,No
4117,6211-WWLTF,No
4118,4826-TZEVA,No
4119,6016-NXBNJ,No
4120,9138-EFSMO,No
4121,0576-WNXXC,Yes
4122,4632-XJMEX,No
4123,8910-LEDAG,No
4124,3452-GWUIN,Yes
4125,2716-GFZOR,No
4126,3724-UCSHY,No
4127,8626-XHBIE,No
4128,4628-CTTLA,No
4129,3192-LNKRK,No
4130,4439-YRNVD,No
4131,2876-VBBBL,No
4132,6834-NXDCA,No
4133,2208-UGTGR,No
4134,3005-TYFRD,No
4135,8670-MEFCP,No
4136,3079-BCHLN,No
4137,7777-UNYHB,No
4138,5597-GLBUC,Yes
4139,7278-CKDNC,Yes
4140,2748-MYRVK,No
4141,8450-UYIBU,No
4142,2969-VAPYH,No
4143,4822-YCXMX,Yes
4144,7181-OQCUT,Yes
4145,8474-UMLNT,No
4146,9821-POOTN,No
4147,3836-FZSDJ,No
4148,9142-XMYJH,No
4149,6559-ILWKJ,No
4150,0187-QSXOE,Yes
4151,7733-UDMTP,No
4152,2649-HWLYB,No
4153,5214-CHIWJ,No
4154,4229-CZMLL,Yes
4155,6904-JLBGY,No
4156,2465-BLLEU,No
4157,1685-VAYJF,No
4158,8874-EJNSR,No
4159,6917-YACBP,No
4160,5049-MUBWG,No
4161,4223-WOZCM,No
4162,0769-MURVM,No
4163,9253-VIFJQ,No
4164,7030-FZTFM,No
4165,9741-YLNTD,Yes
4166,5917-RYRMG,No
4167,5120-ZBLAI,No
4168,1194-BHJYC,No
4169,3663-MITLP,Yes
4170,0906-QVPMS,No
4171,9025-ZRPVR,No
4172,1905-OEILC,No
4173,7858-GTZSP,Yes
4174,3285-UCQVC,No
4175,6248-BSHKG,No
4176,4685-TFLLS,No
4177,3470-BTGQO,No
4178,1209-VFFOC,No
4179,8224-DWCKX,No
4180,5482-PLVPE,Yes
4181,4553-DVPZG,No
4182,4902-OHLSK,Yes
4183,6917-IAYHD,Yes
4184,0495-ZBNGW,Yes
4185,8620-RJPZN,No
4186,7572-KPVKK,No
4187,2642-MAWLJ,No
4188,2357-COQEK,Yes
4189,7103-ZGVNT,No
4190,3737-GCSPV,Yes
4191,2027-WKXMW,No
4192,7137-NAXML,No
4193,2428-ZMCTB,No
4194,2961-VNFKL,No
4195,1768-HNVGJ,No
4196,6963-KQYQB,No
4197,5934-RMPOV,Yes
4198,1207-BLKSA,No
4199,4088-YLDSU,No
4200,8316-BBQAY,No
4201,1166-PQLGG,No
4202,3146-JTQHR,No
4203,4291-YZODP,No
4204,4395-PZMSN,Yes
4205,6427-FEFIG,No
4206,0017-IUDMW,No
4207,8706-HRADD,No
4208,9955-QOPOY,No
4209,4385-ZKVNW,No
4210,5446-DKWYW,No
4211,2034-CGRHZ,Yes
4212,5797-APWZC,Yes
4213,3683-QKIUE,No
4214,4228-ZGYUW,Yes
4215,9031-ZVQPT,No
4216,2990-IAJSV,No
4217,8107-KNCIM,Yes
4218,9027-YFHQJ,No
4219,5176-LDKUH,No
4220,4644-OBGFZ,No
4221,7926-IJOOU,No
4222,6480-YAGIY,No
4223,4029-HPFVY,No
4224,7602-DBTOU,No
4225,5345-BMKWB,No
4226,3519-ZKXGG,Yes
4227,5457-COLHT,No
4228,6416-TVAIH,Yes
4229,5451-YHYPW,No
4230,5108-ADXWO,No
4231,7998-WNZEM,No
4232,3066-RRJIO,Yes
4233,4664-NJCMS,No
4234,0307-BCOPK,No
4235,7629-WFGLW,No
4236,2542-HYGIQ,No
4237,6715-OFDBP,No
4238,5016-LIPDW,No
4239,6481-LXPWL,No
4240,1567-DSCIC,Yes
4241,2150-UWTFY,No
4242,6124-ACRHJ,No
4243,9362-MWODR,No
4244,9975-GPKZU,No
4245,9625-RZFUK,No
4246,5153-LXKDT,No
4247,5161-UBZXI,No
4248,1020-JPQOW,No
4249,7919-ZODZZ,No
4250,0565-JUPYD,No
4251,6867-ACCZI,No
4252,5939-XAIXZ,No
4253,9054-FOWNV,Yes
4254,2683-BPJSO,No
4255,2157-MXBJS,No
4256,8207-VVMYB,No
4257,9732-EQMWY,No
4258,9360-AHGNL,No
4259,1087-UDSIH,No
4260,5269-NRGDP,No
4261,6195-MELTI,No
4262,5485-WUYWF,No
4263,2121-JAFOM,No
4264,8818-DOPVL,Yes
4265,2632-UCGVD,No
4266,5445-PZWGX,No
4267,1227-UDMZR,No
4268,5198-HQAEN,No
4269,9170-CCKOU,No
4270,2167-FQSTQ,No
4271,2819-GWENI,No
4272,1043-YCUTE,No
4273,3814-MLAXC,No
4274,3572-UUHRS,No
4275,2692-PFYTJ,No
4276,1226-UDFZR,No
4277,5955-EPOAZ,No
4278,6821-JPCDC,No
4279,8815-LMFLX,No
4280,9135-HSWOC,No
4281,8582-KRHPJ,No
4282,5811-IWXYM,No
4283,7044-YAACC,Yes
4284,8189-XRIKE,Yes
4285,1506-YJTYT,No
4286,4123-DVHPH,Yes
4287,6425-YQLLO,No
4288,5442-UTCVD,Yes
4289,2228-BZDEE,No
4290,7734-DBOAI,Yes
4291,2789-CZANW,No
4292,2091-RFFBA,Yes
4293,2114-MGINA,Yes
4294,7596-LDUXP,No
4295,3740-RLMVT,No
4296,4489-SNOJF,No
4297,2192-OZITF,No
4298,5651-CPDND,No
4299,2186-QZEYA,No
4300,1131-ALZWV,No
4301,7729-XBTWX,No
4302,9134-WYRVP,No
4303,3284-SVCRO,No
4304,9732-OUYRN,No
4305,0559-CKHUS,No
4306,2931-SVLTV,No
4307,6899-PPEEA,Yes
4308,7504-UWHNB,No
4309,2582-FFFZR,No
4310,8908-NMQTX,No
4311,2187-LZGPL,No
4312,1431-AIDJQ,No
4313,6288-LBEAR,No
4314,4597-NUCQV,Yes
4315,9019-QVLZD,Yes
4316,8413-YNHNV,No
4317,5808-TOTXO,No
4318,4369-NYSCF,No
4319,6333-YDVLT,No
4320,5324-KTGCG,No
4321,5599-HVLTW,Yes
4322,7394-LWLYN,Yes
4323,3707-LRWZD,No
4324,6873-UDNLD,No
4325,2700-LUEVA,No
4326,1455-ESIQH,Yes
4327,0958-YHXGP,No
4328,1101-SSWAG,No
4329,2979-SXESE,Yes
4330,4013-TLDHQ,Yes
4331,5743-KHMNA,No
4332,4194-FJARJ,No
4333,5325-UWTWJ,No
4334,3969-GYXEL,No
4335,9208-OLGAQ,Yes
4336,3244-CQPHU,No
4337,2674-MLXMN,No
4338,9708-HPXWZ,No
4339,6992-TKNYO,No
4340,4468-YDOVK,No
4341,3754-DXMRT,Yes
4342,5792-JALQC,No
4343,7130-VTEWQ,Yes
4344,2200-DSAAL,No
4345,4302-ZYFEL,No
4346,9351-LZYGF,No
4347,4366-CTOUZ,No
4348,6121-VZNQB,No
4349,7903-CMPEY,Yes
4350,1518-OMDIK,No
4351,6671-NGWON,No
4352,0595-ITUDF,No
4353,6996-KNSML,Yes
4354,1955-IBMMB,No
4355,0096-BXERS,No
4356,3806-YAZOV,No
4357,7998-ZLXWN,No
4358,6253-WRFHY,No
4359,9133-AYJZG,No
4360,2675-OTVVJ,No
4361,8680-CGLTP,No
4362,8430-TWCBX,No
4363,5018-GWURO,No
4364,6741-QRLUP,No
4365,4737-HOBAX,No
4366,0537-QYZZN,No
4367,3340-QBBFM,No
4368,1704-NRWYE,Yes
4369,2592-SEIFQ,Yes
4370,8200-KLNYW,No
4371,3372-CDXFJ,No
4372,4781-ZXYGU,No
4373,7632-YUTXB,No
4374,2718-YSKCS,No
4375,9896-UYMIE,No
4376,0853-NWIFK,No
4377,8212-CRQXP,No
4378,6980-CDGFC,No
4379,7691-XVTZH,No
4380,2520-SGTTA,error occurred
4381,7481-ATQQS,No
4382,2277-VWCNI,No
4383,1088-CNNKB,No
4384,8642-GVWRF,Yes
4385,1930-BZLHI,No
4386,3400-ESFUW,No
4387,5868-YTYKS,No
4388,3525-DVKFN,No
4389,1482-OXZSY,No
4390,0377-JBKKT,No
4391,5778-BVOFB,No
4392,3373-YZZYM,No
4393,2057-ZBLPD,Yes
4394,0228-MAUWC,No
4395,5502-RLUYV,No
4396,0023-HGHWL,Yes
4397,7663-YJHSN,No
4398,4915-BFSXL,No
4399,3086-RUCRN,No
4400,5215-LNLDJ,Yes
4401,7576-JMYWV,No
4402,9039-RBEEE,No
4403,0257-KXZGU,No
4404,1307-ATKGB,No
4405,8417-FMLZI,Yes
4406,3714-XPXBW,No
4407,1850-AKQEP,No
4408,2824-DXNKN,No
4409,5227-JSCFE,No
4410,0848-ZGQIJ,No
4411,3621-CHYVB,No
4412,8042-RNLKO,No
4413,1792-UXAFY,Yes
4414,5372-FBKBN,No
4415,0420-TXVSG,No
4416,6217-TOWGS,No
4417,0515-YPMCW,Yes
4418,0378-XSZPU,No
4419,1045-LTCYT,No
4420,1544-JJMYL,No
4421,4636-JGAAI,No
4422,6874-SGLHU,No
4423,5951-AOFIH,No
4424,4729-XKASR,Yes
4425,3059-NGMXB,No
4426,8652-YHIYU,No
4427,5278-PNYOX,No
4428,5449-FIBXJ,Yes
4429,3486-HOOGQ,No
4430,5061-PBXFW,No
4431,8630-FJLIB,No
4432,3891-NLXJB,No
4433,4749-OJKQU,Yes
4434,0577-WHMEV,Yes
4435,5453-AXEPF,No
4436,3639-XJHKQ,No
4437,3716-LRGXK,No
4438,2263-SFSQZ,No
4439,9950-MTGYX,No
4440,3397-AVTKU,No
4441,4825-FUREZ,No
4442,9837-BMCLM,Yes
4443,2672-OJQZP,Yes
4444,0137-UDEUO,No
4445,3134-DSHVC,No
4446,6161-UUUTA,Yes
4447,7821-DPRQE,No
4448,6543-XRMYR,Yes
4449,2001-EWBQU,No
4450,4925-LMHOK,No
4451,1608-GMEWB,No
4452,6695-AMZUF,No
4453,1455-UGQVH,Yes
4454,8410-BGQXN,No
4455,8280-MQRQN,Yes
4456,1619-YWUBB,No
4457,7611-YKYTC,No
4458,2037-SGXHH,No
4459,3178-FESZO,Yes
4460,0365-GXEZS,No
4461,0082-OQIQY,No
4462,6087-MVHJH,Yes
4463,4603-JANFB,Yes
4464,3018-TFTSU,No
4465,3606-SBKRY,No
4466,4806-KEXQR,Yes
4467,0667-NSRGI,No
4468,7083-YNSKY,No
4469,6893-ODYYE,No
4470,8242-JSVBO,No
4471,2479-BRAMR,No
4472,9541-ZPSEA,No
4473,2665-NPTGL,Yes
4474,1139-WUOAH,No
4475,4693-VWVBO,No
4476,7434-SHXLS,No
4477,6937-GCDGQ,No
4478,0988-JRWWP,Yes
4479,5075-JSDKI,No
4480,7908-QCBCA,Yes
4481,8644-XYTSV,No
4482,6711-FLDFB,Yes
4483,3873-WOSBC,No
4484,7465-ZZRVX,Yes
4485,7975-JMZNT,No
4486,7251-XFOIL,No
4487,4116-IQRFR,No
4488,3714-JTVOV,No
4489,8259-DZLIZ,No
4490,0442-ZXKVS,No
4491,7853-WNZSY,No
4492,3120-FAZKD,No
4493,8606-OEGQZ,No
4494,0225-ZORZP,Yes
4495,4702-IOQDC,Yes
4496,9489-JMTTN,No
4497,0575-CUQOV,No
4498,0967-BMLBD,No
4499,6178-KFNHS,No
4500,2830-LEWOA,No
4501,5006-MXVRN,No
4502,1264-BYWMS,No
4503,9658-WYUFB,Yes
4504,8327-WKMIE,No
4505,6917-FIJHC,No
4506,5329-KRDTM,No
4507,7797-EJMDP,No
4508,3530-VWVGU,No
4509,2013-SGDXK,Yes
4510,6368-NWMCE,No
4511,3633-CDBUW,No
4512,0707-HOVVN,No
4513,8580-QVLOC,No
4514,3956-MGXOG,Yes
4515,9274-UARKJ,Yes
4516,4077-HWUYD,No
4517,2012-NWRPA,Yes
4518,8808-ELEHO,Yes
4519,0103-CSITQ,No
4520,3506-LCJDC,No
4521,8671-KKKOS,No
4522,7305-ZWMAJ,No
4523,9518-XXBXE,No
4524,3934-HXCFZ,Yes
4525,6578-KRMAW,No
4526,4860-IJUDE,No
4527,7666-WKRON,No
4528,9688-YGXVR,No
4529,0423-UDIJQ,No
4530,1945-XISKS,No
4531,4910-AQFFX,Yes
4532,2154-KVJFF,Yes
4533,5360-LJCNJ,No
4534,2607-FBDFF,Yes
4535,9647-ERGBE,Yes
4536,3428-XZMAZ,Yes
4537,1100-DDVRV,No
4538,0378-TOVMS,Yes
4539,4355-HBJHH,No
4540,6728-WYQBC,No
4541,9058-CBREO,Yes
4542,9029-FEGVJ,No
4543,7216-KAOID,No
4544,0318-QUUOB,Yes
4545,6145-NNPNO,Yes
4546,5520-FVEWJ,Yes
4547,5339-TJFEK,No
4548,5572-ZDXHY,No
4549,2074-GUHPQ,No
4550,4625-XMOYM,No
4551,5827-MWCZK,No
4552,1385-TQOZW,No
4553,5914-XRFQB,No
4554,4329-YPDDQ,No
4555,4804-NCPET,No
4556,3750-CKVKH,Yes
4557,5944-UGLLK,No
4558,8063-GBATB,Yes
4559,7787-BNTZM,No
4560,2252-ISRNH,No
4561,9415-TPKRV,No
4562,5322-TEUJK,No
4563,4547-KQRTM,Yes
4564,4877-EVATK,Yes
4565,1866-DIOQZ,No
4566,8375-KVTHK,No
4567,2697-NQBPF,No
4568,3709-OIJEA,No
4569,7639-SUPCW,No
4570,1386-ZIKUV,No
4571,0599-XNYDO,No
4572,6377-WHAOX,No
4573,6855-VLGOS,No
4574,8999-XXGNS,No
4575,8746-OQQRW,No
4576,3181-MIZBN,No
4577,0471-ARVMX,No
4578,7766-CLTIC,No
4579,5650-YLIBA,No
4580,0825-CPPQH,No
4581,9084-OAYKL,No
4582,6122-LJADA,No
4583,2400-XIWIO,No
4584,7524-VRLPL,No
4585,1069-XAIEM,Yes
4586,7569-NMZYQ,No
4587,5201-USSQZ,No
4588,2105-PHWON,No
4589,1494-EJZDW,No
4590,4884-TVUQF,No
4591,8003-EWNDZ,No
4592,1897-RCFUM,No
4593,9256-JTBNZ,No
4594,4658-HCOHW,Yes
4595,2211-RMNHO,No
4596,2432-TFSMK,No
4597,3440-JPSCL,Yes
4598,4929-ROART,No
4599,1834-ABKHQ,No
4600,1741-WTPON,No
4601,3932-IJWDZ,No
4602,1240-HCBOH,No
4603,3594-KADLU,No
4604,8065-BVEPF,No
4605,3796-ENZGF,No
4606,1734-ZMNTZ,No
4607,2853-CWQFQ,Yes
4608,0813-TAXXS,No
4609,2519-TWKFS,No
4610,2889-FPWRM,No
4611,0626-QXNGV,No
4612,6723-CEGQI,No
4613,6987-XQSJT,No
4614,4732-RRJZC,No
4615,9499-XPZXM,No
4616,4338-EYCER,No
4617,3007-FDPEA,No
4618,6350-XFYGW,Yes
4619,4290-BSXUX,Yes
4620,8513-OLYGY,No
4621,0311-QYWSS,No
4622,8705-DWKTI,No
4623,8755-IWJHN,No
4624,0325-XBFAC,Yes
4625,4480-QQRHC,Yes
4626,0929-PECLO,No
4627,3680-CTHUH,No
4628,1202-KKGFU,No
4629,6112-KTHFQ,No
4630,1852-XEMDW,No
4631,2462-XIIJB,Yes
4632,4760-XOHVN,No
4633,1820-DJFPH,No
4634,9426-SXNHE,No
4635,9068-FHQHD,No
4636,1269-FOYWN,No
4637,9470-YFUYI,No
4638,7817-BOQPW,Yes
4639,7402-EYFXX,Yes
4640,1853-UDXBW,Yes
4641,9895-VFOXH,Yes
4642,5458-CQJTA,No
4643,1230-QAJDW,No
4644,5701-ZIKJE,No
4645,5219-YIPTK,No
4646,5032-MIYKT,Yes
4647,7396-VJUZB,No
4648,9717-QEBGU,Yes
4649,5172-RKOCB,No
4650,6509-TSGWN,No
4651,3540-RZJYU,Yes
4652,3178-CIFOT,No
4653,2091-MJTFX,No
4654,4530-NDRKU,No
4655,5985-TBABQ,No
4656,9800-ONTFE,No
4657,6743-HHQPF,No
4658,8455-HIRAQ,No
4659,6616-AALSR,No
4660,0883-EIBTI,No
4661,9415-ZNBSX,No
4662,4018-KJYUY,No
4663,0722-TROQR,Yes
4664,7571-YXDAD,Yes
4665,3884-UEBXB,No
4666,8780-RSYYU,No
4667,5537-UXXVS,No
4668,1791-PQHBB,No
4669,8701-DGLVH,No
4670,8741-LQOBK,No
4671,3393-FMZPV,Yes
4672,8082-GHXOP,No
4673,6402-ZFPPI,Yes
4674,0980-FEXWF,No
4675,7486-KSRVI,No
4676,3011-WQKSZ,No
4677,8443-WVPSS,Yes
4678,3006-XIMLN,Yes
4679,8218-FFJDS,No
4680,1986-PHGZF,No
4681,9965-YOKZB,Yes
4682,0504-HHAPI,Yes
4683,9360-OMDZZ,Yes
4684,6305-YLBMM,No
4685,0345-XMMUG,No
4686,8024-XNAFQ,No
4687,3647-GMGDH,No
4688,2988-GBIVW,No
4689,2832-SCUCO,No
4690,7036-ZZKBD,No
4691,3791-LGQCY,No
4692,0265-PSUAE,Yes
4693,0463-TXOAK,No
4694,0594-UFTUL,No
4695,9509-MPYOD,No
4696,9128-CPXKI,No
4697,0129-KPTWJ,No
4698,8166-ZZTFS,No
4699,5855-EIBDE,No
4700,5365-LLFYV,No
4701,5956-YHHRX,Yes
4702,6008-NAIXK,No
4703,2956-GGUCQ,No
4704,1928-BXYIV,Yes
4705,5760-FXFVO,No
4706,6595-COKXZ,Yes
4707,0961-ZWLVI,No
4708,5181-OABFK,No
4709,4007-NHVHI,No
4710,7816-VGHTO,No
4711,5871-DGTXZ,No
4712,7550-WIQVA,No
4713,7544-ZVIKX,No
4714,0016-QLJIS,No
4715,7508-DQAKK,No
4716,5176-OLSKT,No
4717,9356-AXGMP,No
4718,3556-BVQGL,No
4719,0362-ZBZWJ,Yes
4720,8979-CAMGB,No
4721,4211-MMAZN,No
4722,7581-EBBOU,No
4723,4274-OWWYO,Yes
4724,5073-RZGBK,No
4725,1541-ETJZO,Yes
4726,2192-CKRLV,No
4727,3154-HMWUU,No
4728,6119-SPUDB,No
4729,6522-OIQSX,No
4730,7813-ZGGAW,No
4731,8748-HFWBO,No
4732,1052-QJIBV,No
4733,1319-YLZJG,No
4734,4106-HADHQ,No
4735,0723-FDLAY,No
4736,3050-RLLXC,No
4737,9298-WGMRW,No
4738,2369-UAPKZ,Yes
4739,3088-LHEFH,No
4740,2778-OCLGR,No
4741,6583-KQJLK,Yes
4742,8544-JNBOX,No
4743,6681-ZSEXG,No
4744,6139-ZZRBQ,No
4745,6116-RFVHN,No
4746,0637-KVDLV,Yes
4747,8884-FEEWR,No
4748,3125-RAHBV,No
4749,6633-MPWBS,Yes
4750,0373-AIVNJ,No
4751,8785-EPNCG,No
4752,1682-VCOIO,No
4753,5729-KLZAR,Yes
4754,2072-ZVJJX,No
4755,8849-AYPTR,No
4756,9518-IMLHK,No
4757,1582-RAFML,Yes
4758,3646-ITDGM,No
4759,8740-CRYFY,Yes
4760,3569-VLDHH,No
4761,8224-KDLKN,No
4762,7594-LZNWR,No
4763,4001-TSBTV,No
4764,2962-XPMCQ,Yes
4765,8727-XDPUD,No
4766,1043-UXOVO,No
4767,1064-FBXNK,No
4768,3996-ZNWYK,No
4769,2878-DHMIN,No
4770,7762-ONLJY,No
4771,1678-FYZOW,Yes
4772,5795-BKOYE,No
4773,8627-EHGIP,No
4774,7402-PWYJJ,No
4775,5480-TBGPH,Yes
4776,0018-NYROU,Yes
4777,7501-VTYLJ,No
4778,7608-RGIRO,No
4779,0480-BIXDE,Yes
4780,5895-QSXOD,No
4781,9814-AOUDH,No
4782,6175-IRFIT,Yes
4783,8760-ZRHKE,No
4784,1622-HSHSF,No
4785,8854-CCVSQ,Yes
4786,6749-UTDVX,No
4787,5542-DHSXL,No
4788,9102-OXKFY,No
4789,0511-JTEOY,Yes
4790,5216-WASFJ,Yes
4791,7808-DVWEP,No
4792,7067-KSAZT,No
4793,2284-VFLKH,No
4794,0366-NQSHS,No
4795,6532-YLWSI,No
4796,3807-BPOMJ,No
4797,3892-NXAZG,No
4798,4948-WBBKL,No
4799,4182-BGSIQ,No
4800,9300-AGZNL,Yes
4801,0988-AADSA,No
4802,9972-NKTFD,No
4803,3717-LNXKW,No
4804,5734-EJKXG,No
4805,2207-RYYRL,No
4806,6729-FZWSY,No
4807,9695-IDRZR,No
4808,8144-DGHXP,No
4809,7814-LEEVE,No
4810,1112-CUNAO,Yes
4811,5175-AOBHI,No
4812,5174-RNGBH,No
4813,8631-WUXGY,No
4814,7270-BDIOA,Yes
4815,9565-JSNFM,No
4816,5906-DVAPM,No
4817,6654-QGBZZ,No
4818,8348-JLBUG,No
4819,0607-DAAHE,No
4820,5641-DMBFJ,No
4821,9200-NLNPD,No
4822,2664-XJZNO,No
4823,9732-KPKBW,Yes
4824,3339-EAQNV,No
4825,0921-OHLVP,Yes
4826,3389-YGYAI,Yes
4827,9560-ARGQJ,Yes
4828,8350-NYMVI,No
4829,1600-DILPE,No
4830,0536-ESJEP,No
4831,4654-GGUII,No
4832,6478-HRRCZ,No
4833,8510-BBWMU,No
4834,6857-TKDJV,No
4835,2360-RDGRO,No
4836,0584-BJQGZ,No
4837,5134-IKDAY,Yes
4838,1360-XFJMR,No
4839,3070-DVEYC,Yes
4840,5730-RIITO,No
4841,9058-MJLZC,Yes
4842,5707-ORNDZ,No
4843,0902-XKXPN,No
4844,5177-RVZNU,No
4845,0056-EPFBG,No
4846,8993-IZEUX,Yes
4847,8696-JKZNU,Yes
4848,5380-AFSSK,Yes
4849,8190-ZTQFB,No
4850,0931-MHTEM,No
4851,2055-PDADH,Yes
4852,7515-LODFU,No
4853,0440-UEDAI,No
4854,1337-BOZWO,No
4855,0868-VJRDR,No
4856,8714-EUHJO,Yes
4857,6344-SFJVH,No
4858,3950-VPYJB,No
4859,8041-TMEID,No
4860,7321-ZNSLA,No
4861,6941-KXRRV,No
4862,3721-CNEYS,Yes
4863,8727-JQFHV,No
4864,9475-NNDGC,No
4865,1355-KUSBG,No
4866,3688-FTHLT,No
4867,0899-LIIBW,Yes
4868,2568-OIADY,Yes
4869,1384-RCUXW,No
4870,5825-XJOCM,No
4871,6848-YLDFR,No
4872,8125-QPFJD,No
4873,2320-YKQBO,No
4874,1193-RTSLK,No
4875,2302-ANTDP,No
4876,5923-GXUOC,Yes
4877,4973-RLZVI,No
4878,7869-ZYDST,No
4879,4501-UYKBC,No
4880,1215-EXRMO,No
4881,2305-MRGLV,No
4882,8404-VIOMB,No
4883,5233-GEEAX,Yes
4884,2359-KLTEK,No
4885,5304-EFJLP,No
4886,2673-ZALNP,No
4887,9184-GALIL,No
4888,4393-RYCRE,No
